airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price,delai_reservation,duree_vol,prix_par_heure,est_direct
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Economy,24.67,5,10680,Dernière minute,Très long ( > 20h ),432.91447101743006,0
AirAsia,I5-798,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.25,5,11100,Dernière minute,Long ( 8-20h ),1345.4545454545455,0
AirAsia,I5-798,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.58,5,11100,Dernière minute,Long ( 8-20h ),1049.1493383742911,0
Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,5,11248,Dernière minute,Long ( 8-20h ),627.6785714285713,0
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Economy,5.58,5,11520,Dernière minute,Moyen ( 3-8h ),2064.516129032258,0
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.92,5,11520,Dernière minute,Long ( 8-20h ),1291.4798206278026,0
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,13.67,5,11520,Dernière minute,Long ( 8-20h ),842.7212874908558,0
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Economy,19.0,5,11520,Dernière minute,Long ( 8-20h ),606.3157894736842,0
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Economy,22.42,5,11520,Dernière minute,Très long ( > 20h ),513.8269402319357,0
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Economy,24.58,5,11520,Dernière minute,Très long ( > 20h ),468.6737184703011,0
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Economy,27.92,5,11520,Dernière minute,Très long ( > 20h ),412.6074498567335,0
Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,5,11616,Dernière minute,Moyen ( 3-8h ),2445.4736842105262,0
GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,5,11619,Dernière minute,Moyen ( 3-8h ),2683.3718244803695,0
Air_India,AI-9809,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,5,11730,Dernière minute,Long ( 8-20h ),1380.0,0
Air_India,AI-411,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.67,5,11730,Dernière minute,Long ( 8-20h ),799.5910020449898,0
Air_India,AI-465,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,5,11783,Dernière minute,Très long ( > 20h ),469.8165869218501,0
Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.42,5,11783,Dernière minute,Très long ( > 20h ),429.7228300510576,0
AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.25,5,11940,Dernière minute,Long ( 8-20h ),1447.2727272727273,0
Air_India,AI-544,Delhi,Evening,one,Night,Bangalore,Economy,4.5,6,10208,Dernière minute,Moyen ( 3-8h ),2268.4444444444443,0
Air_India,AI-542,Delhi,Morning,one,Night,Bangalore,Economy,12.0,6,10208,Dernière minute,Long ( 8-20h ),850.6666666666666,0
Air_India,AI-560,Delhi,Morning,one,Night,Bangalore,Economy,13.58,6,10208,Dernière minute,Long ( 8-20h ),751.6936671575846,0
Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,6,10680,Dernière minute,Moyen ( 3-8h ),2170.7317073170734,0
Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,6,10680,Dernière minute,Moyen ( 3-8h ),2170.7317073170734,0
Vistara,UK-975,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.0,6,10680,Dernière minute,Moyen ( 3-8h ),2136.0,0
Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Economy,5.08,6,10680,Dernière minute,Moyen ( 3-8h ),2102.3622047244094,0
Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,6,10680,Dernière minute,Moyen ( 3-8h ),1970.479704797048,0
Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,6,10680,Dernière minute,Moyen ( 3-8h ),1756.578947368421,0
Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,Economy,6.08,6,10680,Dernière minute,Moyen ( 3-8h ),1756.578947368421,0
Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.42,6,10680,Dernière minute,Moyen ( 3-8h ),1663.551401869159,0
Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,6.58,6,10680,Dernière minute,Moyen ( 3-8h ),1623.1003039513678,0
Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,7.33,6,10680,Dernière minute,Moyen ( 3-8h ),1457.025920873124,0
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,6,10680,Dernière minute,Moyen ( 3-8h ),1439.3530997304583,0
Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,6,10680,Dernière minute,Moyen ( 3-8h ),1408.9709762532982,0
Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,6,10680,Dernière minute,Long ( 8-20h ),1321.7821782178219,0
Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,6,10680,Dernière minute,Long ( 8-20h ),1294.5454545454545,0
Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,6,10680,Dernière minute,Long ( 8-20h ),1256.4705882352941,0
Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,6,10680,Dernière minute,Long ( 8-20h ),1197.3094170403588,0
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,6,10680,Dernière minute,Long ( 8-20h ),1197.3094170403588,0
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,6,10680,Dernière minute,Long ( 8-20h ),1154.5945945945946,0
Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,9.75,6,10680,Dernière minute,Long ( 8-20h ),1095.3846153846155,0
Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,10.0,6,10680,Dernière minute,Long ( 8-20h ),1068.0,0
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,6,10680,Dernière minute,Long ( 8-20h ),1041.9512195121952,0
Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,10.42,6,10680,Dernière minute,Long ( 8-20h ),1024.9520153550864,0
Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.58,6,10680,Dernière minute,Long ( 8-20h ),1009.4517958412098,0
Indigo,6E-369,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,6,10365,Dernière minute,Long ( 8-20h ),1036.5,0
Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,6,10785,Dernière minute,Long ( 8-20h ),1078.5,0
Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,6,10461,Dernière minute,Long ( 8-20h ),583.7611607142857,0
Indigo,6E-2753,Delhi,Evening,one,Night,Bangalore,Economy,6.5,6,10523,Dernière minute,Moyen ( 3-8h ),1618.923076923077,0
Indigo,6E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,7.42,6,10523,Dernière minute,Moyen ( 3-8h ),1418.1940700808625,0
Indigo,6E-2616,Delhi,Night,one,Morning,Bangalore,Economy,9.75,6,10523,Dernière minute,Long ( 8-20h ),1079.2820512820513,0
Indigo,6E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,10.5,6,10523,Dernière minute,Long ( 8-20h ),1002.1904761904761,0
AirAsia,I5-798,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.25,6,10672,Dernière minute,Long ( 8-20h ),1293.5757575757575,0
AirAsia,I5-798,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.58,6,10672,Dernière minute,Long ( 8-20h ),1008.695652173913,0
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,6,10680,Dernière minute,Long ( 8-20h ),1124.2105263157894,0
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.5,6,10680,Dernière minute,Long ( 8-20h ),1017.1428571428571,0
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,6,10680,Dernière minute,Long ( 8-20h ),928.695652173913,0
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,6,10680,Dernière minute,Long ( 8-20h ),704.0210942649967,0
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,6,10680,Dernière minute,Long ( 8-20h ),660.482374768089,0
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,6,10680,Dernière minute,Long ( 8-20h ),622.0151426907396,0
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,6,10680,Dernière minute,Long ( 8-20h ),616.2723600692442,0
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,6,10680,Dernière minute,Très long ( > 20h ),516.6908563134978,0
Indigo,6E-2769,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.25,6,10733,Dernière minute,Moyen ( 3-8h ),1717.28,0
Indigo,6E-2471,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.83,6,10733,Dernière minute,Long ( 8-20h ),991.0433979686057,0
Indigo,6E-7407,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,6,10890,Dernière minute,Long ( 8-20h ),1281.1764705882354,0
Indigo,6E-198,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.08,6,10995,Dernière minute,Long ( 8-20h ),1210.9030837004404,0
AirAsia,I5-779,Delhi,Early_Morning,two_or_more,Night,Bangalore,Economy,15.58,6,11100,Dernière minute,Long ( 8-20h ),712.4518613607189,0
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.0,6,11349,Dernière minute,Long ( 8-20h ),756.6,0
Air_India,AI-877,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,6,11520,Dernière minute,Moyen ( 3-8h ),1894.7368421052631,0
Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.0,6,11616,Dernière minute,Long ( 8-20h ),683.2941176470588,0
Air_India,AI-465,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,6,11783,Dernière minute,Très long ( > 20h ),469.8165869218501,0
Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.75,6,11783,Dernière minute,Très long ( > 20h ),424.6126126126126,0
AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,6,11940,Dernière minute,Long ( 8-20h ),1461.4443084455324,0
AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.58,6,11940,Dernière minute,Long ( 8-20h ),1391.6083916083917,0
AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.92,6,11940,Dernière minute,Long ( 8-20h ),1093.4065934065934,0
Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.0,6,11940,Dernière minute,Long ( 8-20h ),852.8571428571429,0
Vistara,UK-879,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,7,10260,Dernière minute,Long ( 8-20h ),676.3348714568227,0
Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,7,10208,Dernière minute,Moyen ( 3-8h ),1361.0666666666666,0
Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,7,10680,Dernière minute,Moyen ( 3-8h ),2170.7317073170734,0
Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,7,10680,Dernière minute,Moyen ( 3-8h ),2170.7317073170734,0
Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Economy,5.08,7,10680,Dernière minute,Moyen ( 3-8h ),2102.3622047244094,0
Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,7,10680,Dernière minute,Moyen ( 3-8h ),1970.479704797048,0
Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,7,10680,Dernière minute,Moyen ( 3-8h ),1756.578947368421,0
Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,Economy,6.08,7,10680,Dernière minute,Moyen ( 3-8h ),1756.578947368421,0
Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.42,7,10680,Dernière minute,Moyen ( 3-8h ),1663.551401869159,0
Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,6.58,7,10680,Dernière minute,Moyen ( 3-8h ),1623.1003039513678,0
Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,7.33,7,10680,Dernière minute,Moyen ( 3-8h ),1457.025920873124,0
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,7,10680,Dernière minute,Moyen ( 3-8h ),1439.3530997304583,0
Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,7,10680,Dernière minute,Moyen ( 3-8h ),1408.9709762532982,0
Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,7,10680,Dernière minute,Long ( 8-20h ),1321.7821782178219,0
Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,7,10680,Dernière minute,Long ( 8-20h ),1294.5454545454545,0
Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,7,10680,Dernière minute,Long ( 8-20h ),1256.4705882352941,0
Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,7,10680,Dernière minute,Long ( 8-20h ),1197.3094170403588,0
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,7,10680,Dernière minute,Long ( 8-20h ),1197.3094170403588,0
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,7,10680,Dernière minute,Long ( 8-20h ),1154.5945945945946,0
Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,9.75,7,10680,Dernière minute,Long ( 8-20h ),1095.3846153846155,0
Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,10.0,7,10680,Dernière minute,Long ( 8-20h ),1068.0,0
Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,7,10680,Dernière minute,Long ( 8-20h ),1068.0,0
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,7,10680,Dernière minute,Long ( 8-20h ),1041.9512195121952,0
Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,10.42,7,10680,Dernière minute,Long ( 8-20h ),1024.9520153550864,0
Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.58,7,10680,Dernière minute,Long ( 8-20h ),1009.4517958412098,0
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11.0,7,10680,Dernière minute,Long ( 8-20h ),970.9090909090909,0
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,11.17,7,10680,Dernière minute,Long ( 8-20h ),956.1324977618622,0
Indigo,6E-369,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,7,10365,Dernière minute,Long ( 8-20h ),1036.5,0
Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.92,7,10461,Dernière minute,Moyen ( 3-8h ),1767.0608108108108,0
Indigo,6E-2769,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.25,7,10523,Dernière minute,Moyen ( 3-8h ),1683.68,0
Indigo,6E-2753,Delhi,Evening,one,Night,Bangalore,Economy,6.5,7,10523,Dernière minute,Moyen ( 3-8h ),1618.923076923077,0
Indigo,6E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,7.42,7,10523,Dernière minute,Moyen ( 3-8h ),1418.1940700808625,0
Indigo,6E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,10.5,7,10523,Dernière minute,Long ( 8-20h ),1002.1904761904761,0
Indigo,6E-2471,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.83,7,10523,Dernière minute,Long ( 8-20h ),971.6528162511541,0
Indigo,6E-2769,Delhi,Morning,one,Night,Bangalore,Economy,11.42,7,10523,Dernière minute,Long ( 8-20h ),921.4535901926445,0
AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,7,10672,Dernière minute,Long ( 8-20h ),1306.2423500611994,0
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,7,10680,Dernière minute,Long ( 8-20h ),704.0210942649967,0
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,7,10680,Dernière minute,Long ( 8-20h ),660.482374768089,0
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,7,10680,Dernière minute,Long ( 8-20h ),622.0151426907396,0
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,7,10680,Dernière minute,Long ( 8-20h ),616.2723600692442,0
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,7,10680,Dernière minute,Très long ( > 20h ),516.6908563134978,0
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Economy,22.5,7,10680,Dernière minute,Très long ( > 20h ),474.6666666666667,0
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Economy,23.5,7,10680,Dernière minute,Très long ( > 20h ),454.468085106383,0
Air_India,AI-865,Delhi,Morning,one,Morning,Bangalore,Economy,24.5,7,10680,Dernière minute,Très long ( > 20h ),435.9183673469388,0
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Economy,24.5,7,10680,Dernière minute,Très long ( > 20h ),435.9183673469388,0
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Economy,24.67,7,10680,Dernière minute,Très long ( > 20h ),432.91447101743006,0
Air_India,AI-678,Delhi,Morning,one,Morning,Bangalore,Economy,26.17,7,10680,Dernière minute,Très long ( > 20h ),408.1008788689339,0
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Bangalore,Economy,27.17,7,10680,Dernière minute,Très long ( > 20h ),393.0806036069194,0
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.0,7,10680,Dernière minute,Très long ( > 20h ),381.42857142857144,0
Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,7,10828,Dernière minute,Long ( 8-20h ),604.2410714285713,0
Vistara,UK-975,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.0,7,11258,Dernière minute,Moyen ( 3-8h ),2251.6,0
Indigo,6E-198,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.08,7,10995,Dernière minute,Long ( 8-20h ),1210.9030837004404,0
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Bangalore,Economy,17.83,7,11048,Dernière minute,Long ( 8-20h ),619.6298373527762,0
Air_India,AI-811,Delhi,Evening,one,Evening,Bangalore,Economy,25.33,7,11310,Dernière minute,Très long ( > 20h ),446.506119226214,0
Indigo,6E-2616,Delhi,Night,one,Morning,Bangalore,Economy,9.75,7,11468,Dernière minute,Long ( 8-20h ),1176.2051282051282,0
Indigo,6E-221,Delhi,Night,one,Morning,Bangalore,Economy,11.58,7,11468,Dernière minute,Long ( 8-20h ),990.3281519861831,0
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Economy,5.58,7,11520,Dernière minute,Moyen ( 3-8h ),2064.516129032258,0
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.92,7,11520,Dernière minute,Long ( 8-20h ),1291.4798206278026,0
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,13.67,7,11520,Dernière minute,Long ( 8-20h ),842.7212874908558,0
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Economy,19.0,7,11520,Dernière minute,Long ( 8-20h ),606.3157894736842,0
Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.0,7,11616,Dernière minute,Moyen ( 3-8h ),2323.2,0
Air_India,AI-465,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,7,11783,Dernière minute,Très long ( > 20h ),469.8165869218501,0
Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.75,7,11783,Dernière minute,Très long ( > 20h ),424.6126126126126,0
Indigo,6E-198,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.08,8,10050,Achat court terme,Long ( 8-20h ),1106.828193832599,0
Indigo,6E-7407,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,8,10260,Achat court terme,Long ( 8-20h ),1207.0588235294117,0
Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,8,10680,Achat court terme,Moyen ( 3-8h ),2170.7317073170734,0
Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,8,10680,Achat court terme,Moyen ( 3-8h ),2170.7317073170734,0
Vistara,UK-975,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.0,8,10680,Achat court terme,Moyen ( 3-8h ),2136.0,0
Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Economy,5.08,8,10680,Achat court terme,Moyen ( 3-8h ),2102.3622047244094,0
Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,8,10680,Achat court terme,Moyen ( 3-8h ),1970.479704797048,0
Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,8,10680,Achat court terme,Moyen ( 3-8h ),1756.578947368421,0
Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,Economy,6.08,8,10680,Achat court terme,Moyen ( 3-8h ),1756.578947368421,0
Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.42,8,10680,Achat court terme,Moyen ( 3-8h ),1663.551401869159,0
Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,6.58,8,10680,Achat court terme,Moyen ( 3-8h ),1623.1003039513678,0
Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,7.33,8,10680,Achat court terme,Moyen ( 3-8h ),1457.025920873124,0
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,8,10680,Achat court terme,Moyen ( 3-8h ),1439.3530997304583,0
Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,8,10680,Achat court terme,Moyen ( 3-8h ),1408.9709762532982,0
Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,8,10680,Achat court terme,Long ( 8-20h ),1321.7821782178219,0
Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,8,10680,Achat court terme,Long ( 8-20h ),1294.5454545454545,0
Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,8,10680,Achat court terme,Long ( 8-20h ),1256.4705882352941,0
Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,8,10680,Achat court terme,Long ( 8-20h ),1197.3094170403588,0
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,8,10680,Achat court terme,Long ( 8-20h ),1197.3094170403588,0
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,8,10680,Achat court terme,Long ( 8-20h ),1154.5945945945946,0
Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,9.75,8,10680,Achat court terme,Long ( 8-20h ),1095.3846153846155,0
Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,10.0,8,10680,Achat court terme,Long ( 8-20h ),1068.0,0
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,8,10680,Achat court terme,Long ( 8-20h ),1041.9512195121952,0
Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,10.42,8,10680,Achat court terme,Long ( 8-20h ),1024.9520153550864,0
Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.58,8,10680,Achat court terme,Long ( 8-20h ),1009.4517958412098,0
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,11.17,8,10680,Achat court terme,Long ( 8-20h ),956.1324977618622,0
Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.17,8,10680,Achat court terme,Long ( 8-20h ),956.1324977618622,0
Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,Economy,11.42,8,10680,Achat court terme,Long ( 8-20h ),935.2014010507881,0
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,8,10680,Achat court terme,Long ( 8-20h ),908.936170212766,0
